id;type;lat1;lon1;lat2;lon2;lat3;lon3;lat4;lon4;lat5;lon5;lat6;lon6;lat7;lon7
80cdfffffffffff;hex;-48.295316381881364;98.08037300109169;-37.09958889681993;95.41483296791188;-31.619530626908524;83.33710961959481;-36.800197061174266;69.74251514346645;-48.01118812037779;67.21199607170564;-55.21855070035159;81.43815238108998;-48.295316381881364;98.08037300109169
80affffffffffff;hex;-19.269006941256627;83.94979010377854;-31.619530626908524;83.33710961959481;-37.099588896819924;95.41483296791186;-30.21949219982811;105.35953183291996;-19.358823435394203;104.00145175623874;-13.83685380982094;94.36893143573201;-19.269006941256627;83.94979010377854
8027fffffffffff;hex;55.21855070035159;-98.56184761891002;48.011188120377795;-112.78800392829437;36.800197061174266;-110.25748485653355;31.619530626908524;-96.66289038040519;37.09958889681993;-84.58516703208812;48.295316381881364;-81.91962699890831;55.21855070035159;-98.56184761891002
80f1fffffffffff;hex;-81.27137179020497;145.2415820197154;-72.20470505499344;113.09550074911493;-67.53592431503803;79.17812979417799;-69.37134141076518;48.291160912070325;-76.14556732608256;16.543131920990504;-87.3646953231962;-34.441802308663334;-81.27137179020497;145.2415820197154
8003fffffffffff;hex;87.3646953231962;145.5581976913368;76.14556732608256;-163.45686807900947;69.37134141076518;-131.70883908792968;67.53592431503803;-100.821870205822;72.20470505499344;-66.90449925088507;81.27137179020497;-34.758417980284634;87.3646953231962;145.5581976913368
80cffffffffffff;hex;-56.21061073758502;-73.59650436212003;-47.30945130281312;-63.78710436286215;-37.16389648579595;-69.30538945117728;-33.62106978068352;-81.77149574422948;-40.31276675619656;-93.29179018952695;-52.6542030078627;-92.22703587760466;-56.21061073758502;-73.59650436212003
80f3fffffffffff;hex;-73.31022368544396;-179.67438964805672;-81.27137179020497;145.2415820197154;-87.3646953231962;-34.441802308663334;-76.163042830191;-85.85690989815227;-69.3935964899183;-117.65465504349028;-68.92995788193983;-148.16871950091263;-73.31022368544396;-179.67438964805672
800bfffffffffff;hex;58.31910366055611;68.25632325438265;52.6542030078627;87.77296412239532;56.210610737585036;106.40349563788;66.20328559643201;117.81292538828087;76.163042830191;94.14309010184775;69.39359648991828;62.345344956509784;58.31910366055611;68.25632325438265
80e1fffffffffff;hex;-67.53592431503803;79.17812979417799;-55.21855070035159;81.43815238108998;-48.01118812037779;67.21199607170564;-50.15451159756745;51.09014618986225;-59.16948256665967;40.316406518390195;-69.37134141076518;48.291160912070325;-67.53592431503803;79.17812979417799
806dfffffffffff;hex;19.269006941256627;-96.05020989622146;12.150574686647921;-106.55968523174009;0.8701881901666741;-105.17323884809626;-4.348486695475434;-95.07033345637271;2.504604687315688;-84.77330656823203;13.836853809820933;-85.63106856426798;19.269006941256627;-96.05020989622146
8061fffffffffff;hex;4.34848669547544;84.92966654362729;16.700959516615512;85.44533748453688;22.41056616821523;75.01088584624905;16.17038921377136;65.72669976466062;5.242929409571695;65.9709521554062;-0.8701881901666629;74.82676115190372;4.34848669547544;84.92966654362729
8087fffffffffff;hex;-13.836853809820933;94.36893143573202;-2.504604687315688;95.22669343176797;4.34848669547544;84.92966654362729;-0.8701881901666629;74.82676115190372;-12.150574686647921;73.4403147682599;-19.269006941256627;83.94979010377854;-13.836853809820933;94.36893143573202
8001fffffffffff;hex;68.92995788193983;31.831280499087413;69.39359648991828;62.345344956509784;76.163042830191;94.14309010184775;87.3646953231962;145.5581976913368;81.27137179020497;-34.75841798028461;73.31022368544396;0.32561035194326043;68.92995788193983;31.831280499087413
8013fffffffffff;hex;69.37134141076518;-131.70883908792968;59.16948256665965;-139.6835934816098;50.154511597567456;-128.90985381013775;48.011188120377795;-112.78800392829437;55.21855070035159;-98.56184761891002;67.53592431503803;-100.821870205822;69.37134141076518;-131.70883908792968
8093fffffffffff;hex;0.8701881901666741;-105.17323884809626;-5.242929409571681;-114.02904784459382;-16.170389213771344;-114.27330023533939;-22.41056616821521;-104.98911415375095;-16.70095951661551;-94.55466251546312;-4.348486695475434;-95.07033345637271;0.8701881901666741;-105.17323884809626
80b7fffffffffff;hex;-40.31276675619656;-93.29179018952695;-33.62106978068352;-81.77149574422948;-22.297036352375553;-82.85149787376915;-16.70095951661551;-94.55466251546312;-22.410566168215222;-104.98911415375095;-33.70575303795421;-106.40738231200353;-40.31276675619656;-93.29179018952695
80e9fffffffffff;hex;-69.3935964899183;-117.65465504349028;-76.163042830191;-85.85690989815227;-66.20328559643201;-62.187074611719154;-56.210610737585036;-73.59650436212003;-52.6542030078627;-92.22703587760466;-58.31910366055611;-111.74367674561736;-69.3935964899183;-117.65465504349028
8045fffffffffff;hex;13.836853809820948;-85.63106856426798;19.35882343539421;-75.99854824376126;30.21949219982811;-74.64046816708004;37.099588896819924;-84.58516703208814;31.619530626908524;-96.66289038040519;19.269006941256627;-96.05020989622146;13.836853809820948;-85.63106856426798
80ebfffffffffff;pent;-58.401544870352694;-154.91727767329215;-55.70676846515228;-174.47635345070967;-63.09505407752546;169.55502245522166;-73.31022368544397;-179.67438964805675;-68.92995788193983;-148.16871950091263;-58.401544870352694;-154.91727767329215;;
801dfffffffffff;pent;59.16948256665965;-139.68359348160985;54.013771481019006;-157.28277091871556;43.44325276436556;-153.03739182353243;41.457139817335765;-138.450291223663;50.154511597567456;-128.90985381013775;59.16948256665965;-139.68359348160985;;
80c9fffffffffff;hex;-40.97555819925587;125.12098722075068;-31.87788595636583;117.97747445215549;-30.21949219982811;105.35953183291996;-37.09958889681993;95.41483296791188;-48.295316381881364;98.08037300109169;-50.77050266836529;116.79922600446484;-40.97555819925587;125.12098722075068
8065fffffffffff;hex;2.770302579167013;106.41168295379833;15.06330111473561;107.74262433198102;22.297036352375553;97.14850212623087;16.700959516615512;85.44533748453688;4.34848669547544;84.92966654362729;-2.504604687315688;95.22669343176797;2.770302579167013;106.41168295379833
8005fffffffffff;hex;76.163042830191;94.14309010184775;66.20328559643201;117.81292538828087;62.49215566258707;145.3361375450608;66.19292316051032;172.86137139869209;76.14556732608256;-163.45686807900947;87.3646953231962;145.5581976913368;76.163042830191;94.14309010184775
800dfffffffffff;hex;76.14556732608256;-163.45686807900947;66.19292316051032;172.86137139869209;56.19652224584303;-175.74821876841352;54.013771481019006;-157.28277091871558;59.16948256665965;-139.68359348160985;69.37134141076517;-131.70883908792982;76.14556732608256;-163.45686807900947
8049fffffffffff;hex;12.150574686647921;-106.55968523174009;19.269006941256627;-96.05020989622146;31.619530626908524;-96.66289038040519;36.800197061174266;-110.25748485653355;28.653019311484535;-121.3366283326517;16.572699557873403;-118.48186571718104;12.150574686647921;-106.55968523174009
80e5fffffffffff;hex;-61.33081918088026;128.44991707893914;-50.77050266836529;116.79922600446484;-48.295316381881364;98.08037300109169;-55.21855070035159;81.43815238108998;-67.53592431503803;79.17812979417799;-72.20470505499344;113.09550074911493;-61.33081918088026;128.44991707893914
80edfffffffffff;hex;-63.09505407752546;169.55502245522166;-58.03211375817636;150.11766435550592;-61.33081918088026;128.44991707893914;-72.20470505499344;113.09550074911493;-81.27137179020497;145.2415820197154;-73.31022368544397;-179.67438964805675;-63.09505407752546;169.55502245522166
8041fffffffffff;hex;19.252194904738648;118.80300158646772;29.892985338693542;120.50339385995801;37.16389648579593;110.69461054882272;33.6210697806835;98.22850425577053;22.297036352375553;97.14850212623087;15.06330111473561;107.74262433198102;19.252194904738648;118.80300158646772
8029fffffffffff;hex;28.653019311484535;-121.3366283326517;36.800197061174266;-110.25748485653355;48.01118812037779;-112.78800392829437;50.154511597567456;-128.90985381013775;41.45713981733576;-138.45029122366302;31.285608665560563;-134.10648897177788;28.653019311484535;-121.3366283326517
8031fffffffffff;pent;47.30945130281313;116.21289563713783;37.16389648579593;110.69461054882272;29.892985338693546;120.50339385995798;34.33115860097915;132.30837745804203;45.25361349098009;131.7744009814935;47.30945130281313;116.21289563713783;;
808dfffffffffff;hex;-14.48240061773312;114.23117809212035;-3.8245323459249176;115.67172827000326;2.770302579167013;106.41168295379833;-2.504604687315688;95.22669343176797;-13.836853809820933;94.36893143573202;-19.358823435394203;104.00145175623875;-14.48240061773312;114.23117809212035
806ffffffffffff;hex;-5.242929409571677;-114.02904784459382;0.870188190166682;-105.17323884809628;12.150574686647921;-106.55968523174009;16.572699557873403;-118.48186571718104;8.931891500446865;-127.11406580207421;-1.4476428602002003;-124.29849277976767;-5.242929409571677;-114.02904784459382
